29,50,51,0
30,54,54,0
30,53,55,0
32,57,59,0
32,60,61,0
26,40,46,0
28,40,46,0
23,35,39,0
20,32,36,0
21,33,37,0
25,36,40,0
23,34,38,0
23,34,38,0
24,36,38,0
25,36,40,0
23,35,37,0
22,33,37,0
23,34,38,0
22,34,38,0
22,36,42,0
24,39,42,0
24,39,42,0
24,39,42,0
24,39,42,0
20,38,39,0
19,37,38,0
19,37,38,0
23,41,42,0
22,42,43,0
21,41,42,0
23,44,45,0
25,46,47,0
29,50,51,0
32,56,56,0
32,55,57,0
32,57,61,0
32,57,61,0
25,39,45,0
27,39,45,0
24,36,42,0
20,32,36,0
19,31,35,0
22,33,37,0
22,33,37,0
23,34,38,0
24,35,39,0
25,36,40,0
24,35,39,0
23,34,38,0
23,35,39,0
21,35,41,0
21,35,41,0
22,37,40,0
22,37,40,0
22,37,40,0
22,37,40,0
19,37,38,0
17,35,36,0
20,38,39,0
23,43,44,0
23,43,44,0
21,42,43,0
24,45,46,0
25,46,47,0
27,48,49,0
32,55,57,0
32,57,61,0
31,56,60,0
29,54,58,0
21,35,41,0
24,36,42,0
24,36,42,0
22,34,38,0
20,32,36,0
20,32,36,0
21,33,37,0
22,34,38,0
23,35,39,0
23,35,41,0
22,34,40,0
22,34,40,0
23,35,41,0
20,34,40,0
20,34,40,0
20,34,40,0
21,35,41,0
22,37,40,0
23,38,41,0
21,38,41,0
21,38,41,0
24,43,46,0
28,47,50,0
26,45,48,0
23,44,46,0
26,47,49,0
24,47,49,0
23,46,48,0
28,50,55,0
31,56,60,0
29,54,58,0
27,52,56,0
19,33,39,0
22,34,40,0
24,36,42,0
23,35,39,0
21,33,37,0
20,32,36,0
22,34,38,0
23,35,39,0
23,35,39,0
21,33,39,0
21,33,39,0
22,34,40,0
23,35,41,0
21,35,41,0
20,34,40,0
19,33,39,0
20,34,40,0
22,37,40,0
23,38,41,0
22,39,42,0
22,39,42,0
25,44,47,0
28,47,50,0
25,46,48,0
24,45,47,0
24,47,49,0
24,47,49,0
24,46,51,0
27,49,54,0
28,53,57,0
27,52,56,0
27,52,56,0
21,33,37,0
22,34,38,0
24,36,40,0
23,35,39,0
22,34,38,0
22,34,38,0
23,35,39,0
24,36,40,0
23,35,39,0
19,34,37,0
20,35,38,0
21,35,41,0
23,37,43,0
24,36,42,0
23,35,41,0
22,34,40,0
23,35,41,0
22,36,42,0
22,36,42,0
20,37,40,0
21,38,41,0
22,41,46,0
24,43,48,0
24,44,49,0
24,44,49,0
22,44,49,0
24,46,51,0
24,49,53,0
25,50,54,0
27,51,57,0
27,51,57,0
29,53,59,0
22,34,38,0
24,36,40,0
24,37,39,0
23,35,39,0
24,36,40,0
23,35,39,0
25,37,41,0
26,38,42,0
25,37,41,0
21,36,39,0
22,37,40,0
25,39,45,0
27,41,47,0
24,36,42,0
23,35,41,0
22,34,40,0
23,35,41,0
22,36,42,0
22,36,42,0
20,37,40,0
21,38,41,0
22,41,46,0
23,42,47,0
24,44,49,0
25,45,50,0
22,44,49,0
23,45,50,0
24,49,53,0
25,50,54,0
28,52,58,0
28,52,58,0
30,54,60,0
22,35,37,0
22,35,37,0
25,39,38,0
26,39,41,0
26,39,41,0
27,40,42,0
24,37,39,0
20,35,37,0
21,36,38,0
23,38,40,0
24,39,41,0
26,41,44,0
28,43,46,0
26,38,44,0
21,33,39,0
20,32,38,0
22,34,40,0
21,35,41,0
22,36,42,0
22,38,44,0
22,38,44,0
21,40,45,0
22,41,46,0
24,44,49,0
27,47,52,0
25,47,52,0
21,46,50,0
22,47,51,0
25,50,54,0
29,53,59,0
32,56,62,0
37,61,67,0
20,33,35,0
20,34,33,0
24,38,37,0
27,41,40,0
29,43,42,0
27,40,42,0
23,36,38,0
19,34,36,0
21,36,38,0
22,37,39,0
22,37,39,0
23,38,41,0
24,39,42,0
23,35,41,0
19,31,37,0
19,31,37,0
22,34,40,0
21,35,41,0
22,36,42,0
22,38,44,0
22,38,44,0
18,37,42,0
20,39,44,0
23,43,48,0
27,47,52,0
28,50,55,0
26,51,55,0
27,52,56,0
28,53,57,0
28,52,58,0
32,56,62,0
35,59,65,0
19,33,32,0
21,33,33,0
24,36,36,0
29,41,41,0
31,43,43,0
27,41,40,0
24,38,37,0
22,36,35,0
23,37,36,0
24,37,39,0
24,37,39,0
21,36,38,0
21,36,39,0
20,32,38,0
18,29,37,0
19,31,37,0
22,34,40,0
21,35,41,0
22,36,42,0
23,39,45,0
23,39,45,0
19,38,41,0
21,40,43,0
23,44,46,0
26,47,49,0
27,50,52,0
29,52,54,0
26,51,53,0
25,50,52,0
32,57,61,0
37,62,66,0
35,62,66,0
21,35,34,0
22,34,34,0
25,37,37,0
28,40,40,0
31,43,43,0
27,41,40,0
24,38,37,0
22,36,35,0
23,37,36,0
25,38,40,0
24,37,39,0
22,35,37,0
19,34,37,0
20,32,38,0
19,30,38,0
21,33,39,0
23,35,41,0
21,35,41,0
22,36,42,0
23,39,45,0
23,39,45,0
19,38,41,0
21,40,43,0
22,43,45,0
24,45,47,0
25,48,50,0
28,51,53,0
27,52,54,0
27,52,54,0
33,58,62,0
39,64,68,0
36,63,67,0
23,35,37,0
23,35,37,0
24,36,38,0
27,39,39,0
30,42,42,0
28,40,40,0
26,38,38,0
23,35,35,0
24,36,36,0
25,37,39,0
23,36,38,0
21,34,36,0
19,31,35,0
21,33,39,0
20,31,39,0
22,33,41,0
24,35,43,0
22,36,42,0
23,37,43,0
23,40,43,0
23,40,43,0
24,43,46,0
25,44,47,0
25,46,47,0
24,45,46,0
23,47,47,0
25,49,49,0
27,51,51,0
28,52,52,0
26,51,53,0
33,58,60,0
32,60,61,0
22,34,36,0
23,35,37,0
24,36,38,0
27,39,41,0
30,42,42,0
29,41,41,0
27,39,39,0
25,37,37,0
23,35,35,0
24,36,38,0
24,36,38,0
22,35,37,0
20,32,36,0
21,33,39,0
20,31,39,0
22,33,41,0
23,34,42,0
22,36,42,0
24,38,44,0
23,40,43,0
22,39,42,0
30,47,50,0
28,47,50,0
28,48,49,0
26,47,48,0
24,45,46,0
21,45,45,0
22,46,46,0
23,47,47,0
21,46,48,0
27,52,54,0
27,55,56,0
22,33,37,0
23,34,38,0
24,36,38,0
29,38,41,0
31,40,43,0
31,40,43,0
29,38,41,0
25,37,39,0
23,35,37,0
22,34,36,0
23,35,37,0
24,36,38,0
24,35,39,0
22,34,40,0
21,32,40,0
21,32,40,0
23,34,42,0
22,36,42,0
25,39,45,0
26,41,44,0
22,39,42,0
23,41,42,0
22,42,43,0
24,44,45,0
26,47,48,0
26,48,46,0
24,46,44,0
22,46,44,0
24,48,46,0
21,47,47,0
21,49,49,0
24,52,53,0
23,34,38,0
24,35,39,0
25,36,40,0
26,38,40,0
28,40,42,0
29,38,41,0
26,38,40,0
24,36,38,0
21,33,35,0
20,32,34,0
21,34,36,0
24,35,39,0
25,37,41,0
24,36,42,0
22,33,41,0
22,33,41,0
23,35,41,0
23,37,43,0
26,40,46,0
26,41,44,0
24,39,42,0
20,38,39,0
21,39,40,0
23,43,44,0
28,48,49,0
28,49,50,0
23,47,47,0
21,45,45,0
19,45,45,0
19,47,47,0
19,47,48,0
22,50,51,0
24,36,40,0
25,37,41,0
24,36,40,0
24,36,40,0
25,37,41,0
26,37,41,0
23,35,39,0
21,33,37,0
20,32,36,0
20,32,36,0
20,35,38,0
24,36,42,0
26,38,44,0
26,38,44,0
24,36,42,0
24,36,42,0
24,36,42,0
23,35,41,0
24,36,40,0
24,39,42,0
23,38,41,0
21,38,41,0
27,44,47,0
29,48,51,0
28,47,50,0
25,46,48,0
23,46,48,0
22,45,47,0
18,43,45,0
17,45,46,0
16,45,49,0
19,48,52,0
22,37,40,0
25,37,41,0
23,35,39,0
23,35,39,0
24,36,40,0
24,36,40,0
22,34,38,0
20,32,36,0
20,32,36,0
18,32,38,0
20,34,40,0
22,36,42,0
25,39,45,0
26,38,44,0
24,36,42,0
23,35,41,0
22,34,40,0
21,33,37,0
22,34,38,0
23,38,41,0
24,39,42,0
24,41,44,0
28,45,48,0
28,47,50,0
24,45,47,0
20,42,47,0
20,42,47,0
19,44,48,0
16,43,47,0
18,45,49,0
17,46,50,0
20,49,53,0
22,37,40,0
22,37,40,0
21,36,39,0
22,34,38,0
23,35,39,0
23,35,39,0
21,33,37,0
20,32,38,0
20,32,38,0
19,32,40,0
20,33,41,0
23,36,44,0
25,38,46,0
23,37,43,0
22,36,42,0
21,35,41,0
19,33,39,0
19,34,37,0
20,35,38,0
22,37,40,0
24,39,42,0
26,43,46,0
28,45,48,0
26,45,48,0
22,43,45,0
18,40,45,0
19,41,46,0
18,43,47,0
16,43,47,0
18,45,49,0
18,47,51,0
21,52,55,0
21,36,39,0
21,36,39,0
20,35,38,0
22,34,38,0
22,34,38,0
22,34,38,0
21,33,37,0
21,33,39,0
22,34,40,0
20,33,41,0
21,34,42,0
22,35,43,0
24,37,45,0
22,36,42,0
23,37,43,0
22,36,42,0
21,35,41,0
21,36,39,0
22,37,40,0
23,38,41,0
23,40,43,0
27,44,47,0
25,44,47,0
24,45,47,0
21,44,46,0
20,42,47,0
21,43,48,0
19,44,48,0
15,42,46,0
17,44,48,0
18,47,51,0
21,52,55,0
18,35,38,0
20,35,38,0
20,35,38,0
20,35,38,0
21,36,39,0
22,34,40,0
22,34,40,0
22,34,40,0
24,36,42,0
22,35,43,0
22,35,43,0
22,34,44,0
22,35,43,0
21,37,43,0
23,39,45,0
21,37,43,0
20,36,42,0
22,39,42,0
23,40,43,0
24,41,44,0
24,43,46,0
26,45,48,0
24,45,47,0
23,44,46,0
20,43,45,0
22,44,49,0
21,46,50,0
19,44,48,0
14,41,45,0
16,43,47,0
17,46,50,0
20,51,54,0
18,35,38,0
20,35,38,0
20,35,38,0
20,35,38,0
21,36,39,0
22,34,40,0
22,34,40,0
23,35,41,0
25,37,43,0
23,36,44,0
22,35,43,0
22,34,44,0
22,35,43,0
23,39,46,0
25,41,47,0
22,38,44,0
22,38,44,0
26,43,46,0
25,44,47,0
26,45,48,0
28,49,51,0
28,49,51,0
23,46,48,0
21,44,46,0
20,43,45,0
20,45,49,0
21,46,50,0
19,44,48,0
15,42,46,0
16,43,47,0
17,46,50,0
20,51,54,0
17,36,39,0
18,35,38,0
18,35,38,0
20,34,40,0
21,35,41,0
20,34,40,0
20,34,40,0
21,34,42,0
23,36,44,0
23,35,45,0
22,34,44,0
21,33,43,0
22,35,43,0
23,39,46,0
24,43,48,0
22,41,46,0
22,41,46,0
28,47,50,0
28,49,51,0
27,48,50,0
29,52,54,0
27,50,52,0
25,48,50,0
23,45,50,0
20,45,49,0
21,46,50,0
21,46,50,0
20,44,50,0
16,42,48,0
17,44,48,0
19,48,52,0
22,53,56,0
18,37,40,0
18,35,38,0
18,35,38,0
20,34,40,0
20,34,40,0
20,34,40,0
20,34,40,0
21,34,42,0
22,35,43,0
22,34,44,0
22,34,44,0
22,34,44,0
20,36,43,0
19,37,44,0
23,42,47,0
23,42,47,0
24,44,49,0
31,52,54,0
29,52,54,0
26,49,51,0
28,51,53,0
27,50,52,0
27,50,52,0
24,49,53,0
24,49,53,0
23,48,52,0
21,46,50,0
20,44,50,0
20,44,50,0
18,45,49,0
21,50,54,0
26,55,59,0
20,39,42,0
18,35,38,0
16,33,36,0
18,32,38,0
17,31,37,0
17,30,38,0
19,32,40,0
20,33,41,0
21,34,42,0
22,35,43,0
22,35,43,0
19,34,43,0
18,34,41,0
20,38,45,0
16,36,41,0
18,38,43,0
28,48,53,0
36,57,59,0
33,56,58,0
28,51,53,0
25,50,52,0
24,49,51,0
25,50,52,0
25,50,54,0
25,50,54,0
24,49,53,0
23,48,52,0
21,45,51,0
18,42,48,0
19,46,50,0
21,51,52,0
29,58,62,0
20,39,42,0
18,35,38,0
16,33,36,0
19,33,39,0
19,33,39,0
18,31,39,0
18,31,39,0
20,33,41,0
22,35,43,0
22,35,43,0
21,34,42,0
19,34,43,0
18,36,43,0
18,37,42,0
19,39,44,0
19,39,44,0
18,40,45,0
25,48,50,0
26,51,53,0
24,49,51,0
22,47,49,0
25,50,52,0
26,51,53,0
26,51,55,0
25,50,54,0
23,48,52,0
21,46,50,0
19,43,49,0
17,42,46,0
19,44,48,0
23,51,52,0
27,54,58,0
22,41,44,0
20,37,40,0
17,34,37,0
20,34,40,0
21,35,41,0
20,33,41,0
19,32,40,0
19,35,42,0
22,38,45,0
22,38,45,0
19,35,42,0
20,36,43,0
21,39,46,0
21,40,45,0
19,39,44,0
15,37,42,0
16,38,43,0
20,43,45,0
20,45,47,0
21,46,48,0
22,50,51,0
22,50,51,0
24,52,53,0
24,51,55,0
23,50,54,0
22,46,52,0
20,44,50,0
20,42,48,0
16,41,45,0
20,45,49,0
25,53,54,0
26,54,55,0
24,43,46,0
22,39,42,0
18,35,38,0
20,34,40,0
21,35,41,0
22,35,43,0
21,34,42,0
20,36,43,0
22,38,45,0
22,38,45,0
22,38,45,0
22,38,45,0
22,40,47,0
21,41,46,0
19,39,44,0
15,37,42,0
16,38,43,0
18,43,45,0
19,44,46,0
20,48,49,0
25,53,54,0
22,50,51,0
23,51,52,0
24,51,55,0
22,49,53,0
21,45,51,0
19,43,49,0
20,42,48,0
20,42,47,0
21,43,48,0
24,49,51,0
27,52,54,0
25,42,45,0
23,38,41,0
20,35,38,0
21,35,41,0
22,36,42,0
22,36,42,0
23,37,43,0
21,37,43,0
21,37,43,0
21,40,45,0
23,42,47,0
23,42,47,0
21,40,45,0
18,38,43,0
21,41,46,0
18,40,45,0
16,38,43,0
18,43,45,0
24,49,51,0
24,52,53,0
23,51,52,0
23,50,54,0
24,51,55,0
25,50,54,0
23,48,52,0
23,45,51,0
22,44,50,0
24,43,50,0
22,44,49,0
22,44,49,0
21,46,48,0
29,54,56,0
21,38,41,0
20,35,38,0
20,35,38,0
23,37,43,0
24,38,44,0
23,37,43,0
24,38,44,0
22,38,44,0
21,37,43,0
22,41,46,0
26,45,50,0
25,44,49,0
22,41,46,0
18,38,43,0
20,40,45,0
18,40,45,0
20,42,47,0
23,48,50,0
26,51,53,0
24,52,53,0
24,52,53,0
25,52,56,0
24,51,55,0
25,50,54,0
23,48,52,0
23,45,51,0
22,44,50,0
24,43,50,0
23,42,49,0
23,46,48,0
23,46,48,0
32,55,57,0
23,38,41,0
20,34,40,0
22,36,42,0
25,39,45,0
25,39,45,0
24,38,44,0
24,38,44,0
22,38,44,0
22,38,44,0
22,41,44,0
24,43,46,0
23,42,45,0
20,39,42,0
20,40,45,0
18,38,43,0
17,39,44,0
24,46,51,0
27,52,54,0
25,50,52,0
22,50,51,0
26,54,55,0
24,51,55,0
23,50,54,0
23,48,52,0
22,47,51,0
23,45,51,0
22,44,50,0
22,41,49,0
20,39,46,0
22,43,45,0
23,47,47,0
29,53,53,0
21,40,43,0
25,44,47,0
22,43,45,0
19,42,44,0
19,44,46,0
20,47,51,0
25,54,58,0
33,64,67,0
35,68,71,0
31,69,71,0
31,70,72,0
27,66,68,0
25,64,66,0
27,67,66,0
28,68,67,0
39,78,76,0
20,41,43,0
22,43,45,0
22,45,47,0
21,45,45,0
18,44,44,0
19,47,48,0
27,58,59,0
32,65,68,0
32,70,72,0
26,67,69,0
24,68,69,0
24,68,69,0
26,70,71,0
21,65,64,0
26,68,67,0
40,79,77,0
21,44,46,0
21,44,46,0
22,45,47,0
22,46,46,0
20,46,46,0
20,48,49,0
27,58,59,0
28,63,66,0
30,69,71,0
24,68,69,0
23,69,70,0
23,69,70,0
23,69,70,0
30,74,73,0
27,69,68,0
30,69,67,0
22,47,49,0
21,46,48,0
23,48,50,0
22,48,48,0
24,50,50,0
23,51,52,0
28,59,60,0
28,63,66,0
31,70,72,0
29,70,72,0
28,72,73,0
28,72,73,0
29,73,74,0
28,72,71,0
28,70,69,0
33,72,70,0
24,49,51,0
22,47,49,0
25,50,52,0
23,49,49,0
24,52,52,0
26,54,55,0
30,61,62,0
29,64,67,0
34,72,74,0
31,72,74,0
29,73,74,0
31,72,74,0
31,72,74,0
31,73,72,0
38,78,77,0
36,75,73,0
21,49,50,0
20,48,49,0
23,51,52,0
22,48,48,0
24,52,52,0
27,55,56,0
30,61,62,0
31,65,65,0
36,72,72,0
32,71,73,0
29,70,72,0
32,71,73,0
32,71,73,0
37,77,76,0
29,69,68,0
26,65,63,0
22,50,51,0
22,50,51,0
21,49,50,0
20,46,46,0
23,51,51,0
25,55,56,0
31,61,62,0
32,63,64,0
35,69,69,0
31,69,71,0
30,69,71,0
31,69,71,0
31,71,70,0
27,67,66,0
21,61,59,0
29,68,66,0
22,50,51,0
22,50,51,0
19,47,48,0
19,47,47,0
24,52,52,0
25,55,56,0
30,60,61,0
29,60,61,0
31,65,65,0
30,66,66,0
30,68,68,0
32,68,68,0
27,65,65,0
18,56,56,0
32,71,69,0
46,83,81,0
18,46,47,0
19,47,48,0
15,43,44,0
19,47,47,0
24,52,52,0
26,56,57,0
29,59,60,0
26,57,58,0
29,60,61,0
29,63,63,0
33,69,69,0
31,67,67,0
29,65,65,0
24,63,61,0
29,68,66,0
48,85,81,0
22,47,49,0
19,45,45,0
21,47,47,0
19,47,47,0
23,51,51,0
26,57,56,0
28,59,58,0
21,52,53,0
29,60,61,0
40,74,74,0
29,63,63,0
29,65,65,0
29,65,65,0
27,64,62,0
30,67,65,0
37,74,70,0
18,43,45,0
17,43,43,0
20,46,46,0
20,48,48,0
22,50,50,0
27,58,57,0
28,59,58,0
31,62,63,0
36,67,68,0
33,67,67,0
39,73,73,0
33,69,69,0
28,64,64,0
23,60,58,0
26,63,61,0
32,69,65,0
20,44,44,0
22,46,46,0
22,48,48,0
22,50,50,0
24,52,52,0
29,57,57,0
29,60,59,0
35,67,66,0
37,69,68,0
31,65,64,0
39,73,72,0
33,70,68,0
29,66,64,0
26,63,61,0
27,64,62,0
33,70,66,0
19,40,41,0
20,44,44,0
20,44,44,0
20,46,46,0
23,51,51,0
25,53,53,0
30,61,60,0
35,66,65,0
39,71,70,0
44,78,77,0
38,72,71,0
31,68,66,0
32,69,67,0
29,66,64,0
28,65,63,0
35,72,68,0
21,42,43,0
25,47,45,0
23,47,45,0
22,48,48,0
27,53,53,0
27,55,55,0
30,61,60,0
35,66,65,0
42,74,73,0
47,81,80,0
39,73,72,0
32,69,67,0
32,69,67,0
27,64,60,0
26,63,59,0
34,71,67,0
22,43,44,0
25,47,45,0
26,50,48,0
29,55,55,0
31,57,57,0
32,60,60,0
31,62,61,0
39,70,69,0
44,76,75,0
37,71,70,0
38,75,73,0
33,70,68,0
30,67,65,0
26,63,59,0
30,67,63,0
37,74,70,0
18,42,40,0
15,39,37,0
20,44,42,0
27,53,53,0
28,54,54,0
33,61,61,0
35,66,65,0
41,72,71,0
43,75,74,0
36,70,69,0
36,73,71,0
33,70,66,0
28,68,63,0
29,66,62,0
33,70,66,0
38,75,71,0
26,50,48,0
19,43,41,0
25,49,47,0
30,54,54,0
31,55,55,0
36,62,62,0
44,72,72,0
39,70,69,0
38,70,69,0
40,74,73,0
26,63,61,0
31,70,68,0
31,70,68,0
29,66,64,0
28,65,63,0
31,68,66,0
32,53,54,0
23,44,45,0
29,50,51,0
32,52,53,0
34,55,56,0
37,61,61,0
39,65,65,0
39,69,70,0
40,71,72,0
37,71,71,0
33,69,69,0
33,69,69,0
32,68,68,0
28,66,66,0
28,66,66,0
29,67,67,0
32,53,54,0
24,45,46,0
25,46,47,0
31,51,52,0
34,54,55,0
35,59,59,0
35,61,61,0
35,63,64,0
34,65,66,0
33,67,67,0
32,68,68,0
32,68,68,0
30,66,66,0
28,63,66,0
26,64,66,0
29,64,67,0
28,49,50,0
23,44,45,0
26,47,48,0
32,53,54,0
35,56,57,0
37,61,61,0
33,61,61,0
32,63,62,0
33,65,64,0
33,67,67,0
34,68,68,0
32,65,68,0
30,63,66,0
27,60,63,0
24,59,62,0
27,60,63,0
23,44,45,0
21,42,43,0
27,48,49,0
29,50,51,0
32,56,56,0
34,60,60,0
32,60,60,0
30,61,60,0
30,62,61,0
30,64,64,0
30,64,64,0
30,63,66,0
27,60,63,0
25,58,61,0
24,57,60,0
27,58,61,0
24,45,46,0
23,44,45,0
26,47,48,0
26,50,48,0
29,56,53,0
32,58,58,0
31,59,59,0
29,60,59,0
30,62,61,0
29,63,63,0
28,62,62,0
30,61,64,0
28,59,62,0
26,57,60,0
25,56,59,0
27,56,60,0
26,47,48,0
28,49,50,0
27,48,49,0
28,52,50,0
30,57,54,0
31,59,59,0
31,59,59,0
30,61,60,0
31,63,62,0
32,63,64,0
29,63,63,0
29,60,63,0
29,60,63,0
28,57,61,0
26,55,59,0
27,56,60,0
26,47,48,0
28,49,50,0
26,47,48,0
25,49,47,0
29,56,53,0
31,60,57,0
31,60,57,0
29,60,59,0
30,62,61,0
29,60,61,0
27,58,59,0
29,58,62,0
29,58,62,0
30,57,61,0
29,56,60,0
29,56,60,0
27,48,49,0
25,46,47,0
21,42,43,0
23,47,45,0
31,55,53,0
35,62,59,0
34,63,60,0
33,61,61,0
31,62,61,0
29,59,60,0
25,56,57,0
28,57,61,0
29,58,62,0
30,57,61,0
29,56,60,0
29,56,60,0
23,44,45,0
22,43,44,0
22,43,44,0
31,53,51,0
33,57,55,0
40,64,64,0
39,65,65,0
31,59,59,0
27,58,57,0
28,58,59,0
26,56,57,0
28,57,61,0
28,57,61,0
30,57,61,0
29,56,60,0
28,57,61,0
21,42,43,0
19,40,41,0
20,41,42,0
25,47,45,0
30,52,50,0
36,60,60,0
35,61,61,0
31,57,57,0
28,56,56,0
27,57,58,0
25,55,56,0
25,54,58,0
26,55,59,0
29,56,60,0
29,56,60,0
28,57,61,0
19,40,41,0
15,39,39,0
16,40,40,0
21,42,43,0
26,47,48,0
31,55,55,0
32,58,58,0
29,54,56,0
27,55,56,0
27,55,56,0
25,53,54,0
25,52,56,0
27,54,58,0
29,56,60,0
29,56,60,0
29,58,62,0
20,41,42,0
16,40,40,0
17,41,41,0
18,42,42,0
23,47,47,0
29,53,53,0
29,55,55,0
26,54,55,0
26,54,55,0
25,53,54,0
24,52,53,0
25,52,56,0
27,54,58,0
28,55,59,0
28,55,59,0
30,57,61,0
22,43,44,0
19,43,43,0
20,44,44,0
21,45,45,0
24,50,50,0
28,53,55,0
26,54,55,0
27,55,56,0
24,54,55,0
25,53,54,0
24,52,53,0
25,50,52,0
28,53,55,0
30,55,57,0
30,55,57,0
33,58,60,0
25,46,47,0
22,46,46,0
23,47,47,0
22,48,48,0
25,53,53,0
27,55,56,0
25,55,56,0
26,56,57,0
26,56,57,0
26,54,55,0
26,54,55,0
24,49,51,0
27,52,54,0
30,55,57,0
33,58,60,0
37,60,62,0
27,48,49,0
23,47,47,0
23,49,49,0
21,49,50,0
24,54,55,0
25,55,56,0
